record_id,record_type,source_record_index,C0,tau0,tau_eff,HRV_mod,dphi_rad,C,F_res,baseline_F_cap,baseline_B_rank,baseline_S_rank,baseline_zone3,baseline_phi_lock_T,baseline_C_hat,baseline_theta_C,baseline_pi_gate_ok,baseline_phi_lock_ok,recommended_C,recommended_dphi_rad,recommended_tau,recommended_C_cl,recommended_dphi_cl,recommended_tau_cl,recommended_F_res,recommended_F_cap,recommended_B_rank,recommended_S_rank,recommended_zone3,recommended_phi_lock_T,recommended_C_hat,recommended_theta_C,recommended_pi_gate_ok,recommended_phi_lock_ok,G_phi,phase_type,inversion_flag,F_phi,C_phi_signed,R_Qeff_raw,R_PLV,R_combo_norm,Q_c,R_PLV_signed,R_combo_signed_raw,R_combo_signed_unit,classification_allowed
SYN-01695,synthetic_grid,1695,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.5747474747474748,1.4267676767676767,0.06905090431032813,0.04143322066667186,0.0414332206666718,0.0492,0.9509,fragmentiert,2.5683478260869568,0.023196962450284856,0.62,false,true,0.0690509043103281,1.426767676767677,0.8561159420289856,0.0690509043103281,1.426767676767677,0.8561159420289856,0.0414332206666718,0.0414332206666718,0.0492,0.9509,fragmentiert,2.5683478260869568,0.0071356244539701,0.62,false,true,0.14353120516113763,interference,0,0.0059469600959947575,0.009910959513127785,0.6000387841477491,0.1435312051611376,0.0026817110617272,0.0026817110617272,0.14353120516113763,0.08612428983215016,0.005036237103890356,true
SYN-01696,synthetic_grid,1696,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.5747474747474748,1.4414141414141413,0.06905090431032813,0.041012210365573946,0.0410122103655739,0.0479,0.9522,fragmentiert,2.5683478260869568,0.020851962260120895,0.62,false,true,0.0690509043103281,1.4414141414141413,0.8561159420289856,0.0690509043103281,1.4414141414141413,0.8561159420289856,0.0410122103655739,0.0410122103655739,0.0479,0.9522,fragmentiert,2.5683478260869568,0.0064142782545546,0.62,false,true,0.1290215164844981,interference,0,0.005291457575747597,0.008909052388744499,0.593941683678133,0.129021516484498,0.0021252791499291,0.0021252791499291,0.1290215164844981,0.0766312567315088,0.00448111884836586,true
SYN-01697,synthetic_grid,1697,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.5747474747474748,1.456060606060606,0.06905090431032813,0.04059966992138329,0.0405996699213832,0.0461,0.954,fragmentiert,2.5683478260869568,0.018502489009358348,0.62,false,true,0.0690509043103281,1.456060606060606,0.8561159420289856,0.0690509043103281,1.456060606060606,0.8561159420289856,0.0405996699213832,0.0405996699213832,0.0461,0.954,fragmentiert,2.5683478260869568,0.0056915560956503,0.62,false,true,0.11448415074540484,interference,0,0.004648018731493312,0.007905234138170129,0.5879672442654844,0.1144841507454048,0.0015790876477232,0.0015790876477232,0.11448415074540484,0.06731293062584999,0.003936216826289036,true
SYN-01698,synthetic_grid,1698,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.5747474747474748,1.4707070707070706,0.06905090431032813,0.040195346285490395,0.0401953462854903,0.0459,0.9542,fragmentiert,2.5683478260869568,0.016149046695467403,0.62,false,true,0.0690509043103281,1.4707070707070706,0.8561159420289856,0.0690509043103281,1.4707070707070706,0.8561159420289856,0.0401953462854903,0.0401953462854903,0.0459,0.9542,fragmentiert,2.5683478260869568,0.0049676130120678,0.62,false,true,0.09992222642820461,interference,0,0.0040164084928988545,0.006899720095568895,0.582111801242236,0.0999222264282046,0.0010429370125741,0.0010429370125741,0.09992222642820461,0.05816590721025675,0.003401331966215938,true
SYN-01699,synthetic_grid,1699,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.5747474747474748,1.4853535353535352,0.06905090431032813,0.03979899639012174,0.0397989963901217,0.0442,0.9559,fragmentiert,2.5683478260869568,0.013792140167342041,0.62,false,true,0.0690509043103281,1.4853535353535352,0.8561159420289856,0.0690509043103281,1.4853535353535352,0.8561159420289856,0.0397989963901217,0.0397989963901217,0.0442,0.9559,fragmentiert,2.5683478260869568,0.0042426043005239,0.62,false,true,0.08533886728542893,interference,0,0.003396401271029861,0.005892725958877943,0.5763718344839822,0.0853388672854289,0.0005166357503561,0.0005166357503561,0.08533886728542893,0.049186919490087765,0.0028762732261111206,true
SYN-01700,synthetic_grid,1700,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.5747474747474748,1.5,0.06905090431032813,0.03941038666105994,0.0394103866610599,0.0425,0.9576,fragmentiert,2.5683478260869568,0.011432275017002483,0.62,false,true,0.0690509043103281,1.5,0.8561159420289856,0.0690509043103281,1.5,0.8561159420289856,0.0394103866610599,0.0394103866610599,0.0425,0.9576,fragmentiert,2.5683478260869568,0.0035166854863289,0.62,false,true,0.0707372016677029,interference,0,0.0027877804690455425,0.004884467743536935,0.570743961352657,0.0707372016677029,0.0,0.0,0.0707372016677029,0.040372830694826535,0.0023608571789751572,true
SYN-01701,synthetic_grid,1701,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.05,0.07111393660079489,1.2176354964875813,1.2176354964875813,0.9622,0.0379,kohärent,2.5683478260869568,0.17150256996681207,0.62,false,true,0.0711139366007948,0.05,0.8561159420289856,0.0711139366007948,0.05,0.8561159420289856,1.21763549648758,1.21763549648758,0.9622,0.0379,kohärent,2.5683478260869568,0.0527559560781582,0.62,false,true,0.9987502603949663,inphase,0,1.2161137691831245,0.07102506269775494,17.12231884057971,0.9987502603949664,1.0,1.0,0.9987502603949663,17.10092040059462,1.0,true
SYN-01702,synthetic_grid,1702,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.06464646464646465,0.07111393660079489,0.9417649543146138,0.9417649543146138,0.9433,0.0568,kohärent,2.5683478260869568,0.1713584794322456,0.62,false,true,0.0711139366007948,0.0646464646464646,0.8561159420289856,0.0711139366007948,0.0646464646464646,0.8561159420289856,0.9417649543146132,0.9417649543146132,0.9433,0.0568,kohärent,2.5683478260869568,0.0527116323463661,0.62,false,true,0.9979111449289617,inphase,0,0.9397977438140669,0.07096538989370474,13.243043478260878,0.9979111449289616,0.7722499993074895,0.7722499993074892,0.9979111449289617,13.215380679735333,0.7727876845316359,true
SYN-01703,synthetic_grid,1703,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.07929292929292929,0.07111393660079489,0.7678083703966277,0.7678083703966277,0.9241,0.076,kohärent,2.5683478260869568,0.17117762991773244,0.62,false,true,0.0711139366007948,0.0792929292929292,0.8561159420289856,0.0711139366007948,0.0792929292929292,0.8561159420289856,0.7678083703966276,0.7678083703966276,0.9241,0.076,kohärent,2.5683478260869568,0.0526560011739221,0.62,false,true,0.9968579624620909,inphase,0,0.7653958876749206,0.07089049394252663,10.796876211575754,0.996857962462091,0.6285014678807862,0.6285014678807861,0.9968579624620909,10.762952021226825,0.6293785228573184,true
SYN-01704,synthetic_grid,1704,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.09393939393939393,0.07111393660079489,0.6480963126466159,0.6480963126466159,0.9045,0.0956,kohärent,2.5683478260869568,0.17096006021822283,0.62,false,true,0.0711139366007948,0.0939393939393939,0.8561159420289856,0.0711139366007948,0.0939393939393939,0.8561159420289856,0.6480963126466154,0.6480963126466154,0.9045,0.0956,kohärent,2.5683478260869568,0.0525890744945523,0.62,false,true,0.9955909389178877,inphase,0,0.6452388164170647,0.07080039091053245,9.113492286115012,0.995590938917888,0.5294635165870237,0.5294635165870237,0.9955909389178877,9.073310341954171,0.5305743860218588,true
SYN-01705,synthetic_grid,1705,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.10858585858585859,0.07111393660079489,0.560678670475677,0.560678670475677,0.8852,0.1149,kohärent,2.5683478260869568,0.17070581700570076,0.62,false,true,0.0711139366007948,0.1085858585858585,0.8561159420289856,0.0711139366007948,0.1085858585858585,0.8561159420289856,0.5606786704756769,0.5606786704756769,0.8852,0.1149,kohärent,2.5683478260869568,0.0525108666650394,0.62,false,true,0.994110346092024,inphase,0,0.557376467152991,0.07069510012618238,7.884230535894851,0.994110346092024,0.4570440827919281,0.4570440827919279,0.994110346092024,7.837795146707734,0.4583259241669357,true
SYN-01706,synthetic_grid,1706,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.12323232323232323,0.07111393660079489,0.4940406317716007,0.4940406317716007,0.8656,0.1345,kohärent,2.5683478260869568,0.17041495481917235,0.62,false,true,0.0711139366007948,0.1232323232323232,0.8561159420289856,0.0711139366007948,0.1232323232323232,0.8561159420289856,0.4940406317716002,0.4940406317716002,0.8656,0.1345,kohärent,2.5683478260869568,0.0524213944621433,0.62,false,true,0.9924165015940056,inphase,0,0.4902940754280638,0.0705746441759387,6.947170349251606,0.9924165015940056,0.4017522670479748,0.4017522670479747,0.9924165015940056,6.894486493981885,0.4031646445031201,true
SYN-01707,synthetic_grid,1707,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.13787878787878788,0.07111393660079489,0.4415601250998922,0.4415601250998922,0.8461,0.154,kohärent,2.5683478260869568,0.17008753605296623,0.62,false,true,0.0711139366007948,0.1378787878787878,0.8561159420289856,0.0711139366007948,0.1378787878787878,0.8561159420289856,0.4415601250998919,0.4415601250998919,0.8461,0.154,kohärent,2.5683478260869568,0.0523206770790015,0.62,false,true,0.9905097687790405,inphase,0,0.4373696174147381,0.07043904889942061,6.209192546583855,0.9905097687790408,0.3581299496920179,0.3581299496920179,0.9905097687790405,6.150265873621317,0.35964531320825655,true
SYN-01708,synthetic_grid,1708,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.1525252525252525,0.07111393660079489,0.3991586561333463,0.3991586561333463,0.8269,0.1732,kohärent,2.5683478260869568,0.1697236309433491,0.62,false,true,0.0711139366007948,0.1525252525252525,0.8561159420289856,0.0711139366007948,0.1525252525252525,0.8561159420289856,0.3991586561333458,0.3991586561333458,0.8269,0.1732,kohärent,2.5683478260869568,0.052208736121013,0.62,false,true,0.9883905566700938,inphase,0,0.3945246463353242,0.07028834338386133,5.612945580190038,0.9883905566700938,0.3228155223801234,0.3228155223801234,0.9883905566700938,5.547782406562974,0.3244142582156029,true
SYN-01709,synthetic_grid,1709,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.16717171717171717,0.07111393660079489,0.3641870518195485,0.3641870518195485,0.8078,0.1923,kohärent,2.5683478260869568,0.16932331755345895,0.62,false,true,0.0711139366007948,0.1671717171717171,0.8561159420289856,0.0711139366007948,0.1671717171717171,0.8561159420289856,0.3641870518195482,0.3641870518195482,0.8078,0.1923,kohärent,2.5683478260869568,0.0520855956012026,0.62,false,true,0.9860593198701452,inphase,0,0.359110036622697,0.07012255995786836,5.121176934191516,0.9860593198701452,0.2936254767582562,0.2936254767582561,0.9860593198701452,5.049784244663562,0.2952931261224966,true
SYN-01710,synthetic_grid,1710,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.18181818181818182,0.07111393660079489,0.33484976153408486,0.3348497615340848,0.7879,0.2122,regulativ,2.5683478260869568,0.16888668175655935,0.62,false,true,0.0711139366007948,0.1818181818181818,0.8561159420289856,0.0711139366007948,0.1818181818181818,0.8561159420289856,0.3348497615340845,0.3348497615340845,0.7879,0.2122,regulativ,2.5683478260869568,0.0519512819350701,0.62,false,true,0.9835165584646711,inphase,0,0.32933028506671863,0.06994173418448851,4.708637681159421,0.9835165584646712,0.2690798919394309,0.2690798919394309,0.9835165584646711,4.631023127230983,0.27080548992380293,true
SYN-01711,synthetic_grid,1711,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.19646464646464645,0.07111393660079489,0.30988666877190374,0.3098866687719037,0.7685,0.2316,regulativ,2.5683478260869568,0.16841381721761842,0.62,false,true,0.0711139366007948,0.1964646464646464,0.8561159420289856,0.0711139366007948,0.1964646464646464,0.8561159420289856,0.3098866687719035,0.3098866687719035,0.7685,0.2316,regulativ,2.5683478260869568,0.051805823934924,0.62,false,true,0.9807628179143679,inphase,0,0.3039253224988285,0.06974590485357922,4.357608136805635,0.9807628179143678,0.2481401717957937,0.2481401717957937,0.9807628179143679,4.2737800356200735,0.2499152054687927,true
SYN-01712,synthetic_grid,1712,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.21111111111111108,0.07111393660079489,0.2883873544312693,0.2883873544312693,0.7492,0.2509,regulativ,2.5683478260869568,0.16790482537321605,0.62,false,true,0.0711139366007948,0.211111111111111,0.8561159420289856,0.0711139366007948,0.211111111111111,0.8561159420289856,0.2883873544312691,0.2883873544312691,0.7492,0.2509,regulativ,2.5683478260869568,0.0516492528037005,0.62,false,true,0.9777986889381424,inphase,0,0.2819847770692343,0.06953511397348734,4.055286041189934,0.9777986889381424,0.230055953806229,0.230055953806229,0.9777986889381424,3.965253374344667,0.2318736817350948,true
SYN-01713,synthetic_grid,1713,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.22575757575757577,0.07111393660079489,0.2696776602959073,0.2696776602959073,0.7298,0.2703,regulativ,2.5683478260869568,0.1673598154097845,0.62,false,true,0.0711139366007948,0.2257575757575757,0.8561159420289856,0.0711139366007948,0.2257575757575757,0.8561159420289856,0.269677660295907,0.269677660295907,0.7298,0.2703,regulativ,2.5683478260869568,0.0514816021282703,0.62,false,true,0.974624807386394,inphase,0,0.26283453772231175,0.06930940676203787,3.792191421067991,0.974624807386394,0.2142716104309289,0.2142716104309289,0.974624807386394,3.6959638333307265,0.21612660294016767,true
SYN-01714,synthetic_grid,1714,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.2404040404040404,0.07111393660079489,0.2532477188072911,0.2532477188072911,0.7104,0.2897,regulativ,2.5683478260869568,0.16677890424018613,0.62,false,true,0.0711139366007948,0.2404040404040404,0.8561159420289856,0.0711139366007948,0.2404040404040404,0.8561159420289856,0.2532477188072908,0.2532477188072908,0.7104,0.2897,regulativ,2.5683478260869568,0.0513029078722334,0.62,false,true,0.9712418541046152,inphase,0,0.24596478396215735,0.069068831636834,3.5611545487760323,0.971241854104615,0.2003669285529016,0.2003669285529015,0.9712418541046152,3.458742346706318,0.20225474803017346,true
SYN-01715,synthetic_grid,1715,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.255050505050505,0.07111393660079489,0.23870478049954572,0.2387047804995457,0.6909,0.3092,regulativ,2.5683478260869568,0.1661622164786338,0.62,false,true,0.0711139366007948,0.255050505050505,0.8561159420289856,0.0711139366007948,0.255050505050505,0.8561159420289856,0.2387047804995454,0.2387047804995454,0.6909,0.3092,regulativ,2.5683478260869568,0.0511132083682044,0.62,false,true,0.9676505547873399,inphase,0,0.2309828132807753,0.0688134402048708,3.356652604390874,0.9676505547873396,0.1880182280803085,0.1880182280803084,0.9676505547873399,3.2480667548671986,0.18993520107574205,true
SYN-01716,synthetic_grid,1716,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.26969696969696966,0.07111393660079489,0.22574141227016964,0.2257414122701696,0.6715,0.3286,regulativ,2.5683478260869568,0.1655098844139593,0.62,false,true,0.0711139366007948,0.2696969696969696,0.8561159420289856,0.0711139366007948,0.2696969696969696,0.8561159420289856,0.2257414122701694,0.2257414122701694,0.6715,0.3286,regulativ,2.5683478260869568,0.05091254430959,0.62,false,true,0.9638516798224708,inphase,0,0.21758123942209967,0.06854328725146476,3.174362481680509,0.9638516798224708,0.1769721497664739,0.1769721497664739,0.9638516798224708,3.059614610333186,0.17891520097519426,true
SYN-01717,synthetic_grid,1717,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.28434343434343434,0.07111393660079489,0.21411352424914842,0.2141135242491484,0.652,0.3481,regulativ,2.5683478260869568,0.16482204798123537,0.62,false,true,0.0711139366007948,0.2843434343434343,0.8561159420289856,0.0711139366007948,0.2843434343434343,0.8561159420289856,0.2141135242491482,0.2141135242491482,0.652,0.3481,regulativ,2.5683478260869568,0.0507009587418591,0.62,false,true,0.9598460441260197,inphase,0,0.2055160192444255,0.06825843072850146,3.010851803228049,0.9598460441260196,0.1670275441282361,0.1670275441282361,0.9598460441260197,2.889954192778136,0.16899407313056955,true
SYN-01718,synthetic_grid,1718,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.298989898989899,0.07111393660079489,0.20362485498694355,0.2036248549869435,0.6326,0.3675,regulativ,2.5683478260869568,0.16409885473175753,0.62,false,true,0.0711139366007948,0.298989898989899,0.8561159420289856,0.0711139366007948,0.298989898989899,0.8561159420289856,0.2036248549869433,0.2036248549869433,0.6326,0.3675,regulativ,2.5683478260869568,0.0504784970533091,0.62,false,true,0.9556345069672957,inphase,0,0.19459093790173465,0.06795893174200407,2.8633607520564044,0.9556345069672956,0.1580226835522334,0.1580226835522334,0.9556345069672957,2.736326340560927,0.16001047174430338,true
SYN-01719,synthetic_grid,1719,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.3136363636363636,0.07111393660079489,0.1941158037878753,0.1941158037878753,0.6131,0.387,regulativ,2.5683478260869568,0.16334045980139206,0.62,false,true,0.0711139366007948,0.3136363636363636,0.8561159420289856,0.0711139366007948,0.3136363636363636,0.8561159420289856,0.1941158037878751,0.1941158037878751,0.6131,0.387,regulativ,2.5683478260869568,0.0502452069653297,0.62,false,true,0.9512179717845791,inphase,0,0.18464644117043588,0.06764485453902518,2.7296450325561863,0.951217971784579,0.1498260574809987,0.1498260574809987,0.9512179717845791,2.596487411559947,0.15183319673657236,true
SYN-01720,synthetic_grid,1720,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.32828282828282823,0.07111393660079489,0.18545525254195475,0.1854552525419547,0.5936,0.4065,regulativ,2.5683478260869568,0.16254702587729705,0.62,false,true,0.0711139366007948,0.3282828282828282,0.8561159420289856,0.0711139366007948,0.3282828282828282,0.8561159420289856,0.1854552525419545,0.1854552525419545,0.5936,0.4065,regulativ,2.5683478260869568,0.0500011385221654,0.62,false,true,0.94659738599132,inphase,0,0.17555145727457425,0.06731626649386482,2.6078608695652186,0.94659738599132,0.1423296316554816,0.1423296316554816,0.94659738599132,2.468594282159487,0.14435446890178208,true
SYN-01721,synthetic_grid,1721,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.3429292929292929,0.07111393660079489,0.17753448328758553,0.1775344832875855,0.5744,0.4257,regulativ,2.5683478260869568,0.16171872316302366,0.62,false,true,0.0711139366007948,0.3429292929292929,0.8561159420289856,0.0711139366007948,0.3429292929292929,0.8561159420289856,0.1775344832875853,0.1775344832875853,0.5744,0.4257,regulativ,2.5683478260869568,0.0497463440801808,0.62,false,true,0.9417737407729043,inphase,0,0.1671973144419339,0.06697323809361767,2.496479477492477,0.9417737407729044,0.1354438347373408,0.1354438347373408,0.9417737407729043,2.351118816280876,0.1374849283667284,true
SYN-01722,synthetic_grid,1722,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.35757575757575755,0.07111393660079489,0.17026259061055166,0.1702625906105516,0.555,0.4451,regulativ,2.5683478260869568,0.1608557293420046,0.62,false,true,0.0711139366007948,0.3575757575757575,0.8561159420289856,0.0711139366007948,0.3575757575757575,0.8561159420289856,0.1702625906105515,0.1702625906105515,0.555,0.4451,regulativ,2.5683478260869568,0.0494808782966289,0.62,false,true,0.9367480708740286,inphase,0,0.1594931532964486,0.0666158429230525,2.3942225497420786,0.9367480708740288,0.1290937770312198,0.1290937770312198,0.9367480708740286,2.24278335471399,0.1311498622399298,true
SYN-01723,synthetic_grid,1723,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.3722222222222222,0.07111393660079489,0.1635629771401229,0.1635629771401229,0.5354,0.4647,regulativ,2.5683478260869568,0.15995822953943864,0.62,false,true,0.0711139366007948,0.3722222222222222,0.8561159420289856,0.0711139366007948,0.3722222222222222,0.8561159420289856,0.1635629771401227,0.1635629771401227,0.5354,0.4647,regulativ,2.5683478260869568,0.0492047981179267,0.62,false,true,0.9315214543767327,inphase,0,0.15236242234775538,0.06624415764882714,2.3000129785853347,0.9315214543767328,0.1232163619361891,0.1232163619361891,0.9315214543767327,2.142511434897172,0.12528632288252006,true
SYN-01724,synthetic_grid,1724,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.3868686868686868,0.07111393660079489,0.15737064510740284,0.1573706451074028,0.516,0.4841,regulativ,2.5683478260869568,0.1590264162825783,0.62,false,true,0.0711139366007948,0.3868686868686868,0.8561159420289856,0.0711139366007948,0.3868686868686868,0.8561159420289856,0.1573706451074026,0.1573706451074026,0.516,0.4841,regulativ,2.5683478260869568,0.048918162767439,0.62,false,true,0.9260950124691343,inphase,0,0.14574016954301572,0.06585826200304229,2.212936769213305,0.9260950124691344,0.117758053541477,0.117758053541477,0.9260950124691343,2.0493897048780014,0.1198409007743666,true
SYN-01725,synthetic_grid,1725,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.4015151515151515,0.07111393660079489,0.15163008069467995,0.1516300806946799,0.4965,0.5036,regulativ,2.5683478260869568,0.15806048945942996,0.62,false,true,0.0711139366007948,0.4015151515151515,0.8561159420289856,0.0711139366007948,0.4015151515151515,0.8561159420289856,0.1516300806946798,0.1516300806946798,0.4965,0.5036,regulativ,2.5683478260869568,0.0486210337327744,0.62,false,true,0.9204699092049174,inphase,0,0.13957092660976622,0.06545823876613785,2.1322132895816246,0.9204699092049176,0.1126731328227339,0.1126731328227339,0.9204699092049174,1.9626381730667164,0.1147679848272069,true
SYN-01726,synthetic_grid,1726,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.4161616161616161,0.07111393660079489,0.14629358513625068,0.1462935851362506,0.4773,0.5228,regulativ,2.5683478260869568,0.15706065627587473,0.62,false,true,0.0711139366007948,0.4161616161616161,0.8561159420289856,0.0711139366007948,0.4161616161616161,0.8561159420289856,0.1462935851362505,0.1462935851362505,0.4773,0.5228,regulativ,2.5683478260869568,0.0483134747525951,0.62,false,true,0.9146473512536252,inphase,0,0.13380704015026823,0.0650441737491352,2.057171802448291,0.9146473512536254,0.107922322067589,0.107922322067589,0.9146473512536252,1.8815867401829751,0.11002839005773923,true
SYN-01727,synthetic_grid,1727,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.43080808080808075,0.07111393660079489,0.14131994625119645,0.1413199462511964,0.4577,0.5424,regulativ,2.5683478260869568,0.15602713121121978,0.62,false,true,0.0711139366007948,0.4308080808080807,0.8561159420289856,0.0711139366007948,0.4308080808080807,0.8561159420289856,0.1413199462511963,0.1413199462511963,0.4577,0.5424,regulativ,2.5683478260869568,0.0479955518029439,0.62,false,true,0.9086285876418111,inphase,0,0.12840734316784114,0.06461615577522949,1.9872327845455944,0.9086285876418112,0.103471689897976,0.103471689897976,0.9086285876418111,1.805656518337167,0.10558826519503488,true
SYN-01728,synthetic_grid,1728,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.44545454545454544,0.07111393660079489,0.13667337205472851,0.1366733720547285,0.4385,0.5616,regulativ,2.5683478260869568,0.15496013597218924,0.62,false,true,0.0711139366007948,0.4454545454545454,0.8561159420289856,0.0711139366007948,0.4454545454545454,0.8561159420289856,0.1366733720547283,0.1366733720547283,0.4385,0.5616,regulativ,2.5683478260869568,0.0476673330830915,0.62,false,true,0.9024149094851038,inphase,0,0.12333608867179155,0.06417427666073566,1.921892931085478,0.902414909485104,0.0992917723074398,0.0992917723074398,0.9024149094851038,1.7343448354455626,0.1014182157929498,true
SYN-01729,synthetic_grid,1729,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.46010101010101007,0.07111393660079489,0.13232262804859557,0.1323226280485955,0.4195,0.5806,regulativ,2.5683478260869568,0.15385989944536477,0.62,false,true,0.0711139366007948,0.46010101010101,0.8561159420289856,0.0711139366007948,0.46010101010101,0.8561159420289856,0.1323226280485954,0.1323226280485954,0.4195,0.5806,regulativ,2.5683478260869568,0.0473288890009068,0.62,false,true,0.8960076497112436,inphase,0,0.11856208696143704,0.06371863119539253,1.860713024387916,0.8960076497112438,0.0953568615783676,0.0953568615783675,0.8960076497112436,1.6672131037689164,0.0974925948261209,true
SYN-01730,synthetic_grid,1730,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.4747474747474747,0.07111393660079489,0.12824033420454314,0.1282403342045431,0.4022,0.5979,regulativ,2.5683478260869568,0.15272665764808588,0.62,false,true,0.0711139366007948,0.4747474747474747,0.8561159420289856,0.0711139366007948,0.4747474747474747,0.8561159420289856,0.128240334204543,0.128240334204543,0.4022,0.5979,regulativ,2.5683478260869568,0.0469802921577531,0.62,false,true,0.8894081827741489,inphase,0,0.11405800260321212,0.06324931712202894,1.803308048103608,0.8894081827741491,0.0916444268242314,0.0916444268242314,0.8894081827741489,1.6038769340458274,0.09378892460022553,true
SYN-01731,synthetic_grid,1731,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.4893939393939393,0.07111393660079489,0.12440238818603776,0.1244023881860377,0.3855,0.6146,regulativ,2.5683478260869568,0.15156065367782082,0.62,false,true,0.0711139366007948,0.4893939393939393,0.8561159420289856,0.0711139366007948,0.4893939393939393,0.8561159420289856,0.1244023881860376,0.1244023881860376,0.3855,0.6146,regulativ,2.5683478260869568,0.0466216173329143,0.62,false,true,0.8826179243590759,inphase,0,0.10979977764607254,0.06276643511559643,1.7493390765917354,0.882617924359076,0.0881346385821557,0.0881346385821557,0.8826179243590759,1.54399802478162,0.09028742246691782,true
SYN-01732,synthetic_grid,1732,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.5040404040404041,0.07111393660079489,0.12078748913053161,0.1207874891305316,0.3724,0.6277,regulativ,2.5683478260869568,0.15036213766001824,0.62,false,true,0.0711139366007948,0.5040404040404041,0.8561159420289856,0.0711139366007948,0.5040404040404041,0.8561159420289856,0.1207874891305314,0.1207874891305314,0.3724,0.6277,regulativ,2.5683478260869568,0.0462529414675532,0.62,false,true,0.8756383310789315,inphase,0,0.1057661553974731,0.06227008876157291,1.6985065783741395,0.8756383310789316,0.0848099762912703,0.0848099762912703,0.8756383310789315,1.4872774656141179,0.08697060922886954,true
SYN-01733,synthetic_grid,1733,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.5186868686868686,0.07111393660079489,0.1173767421151612,0.1173767421151612,0.3558,0.6443,regulativ,2.5683478260869568,0.14913136669445182,0.62,false,true,0.0711139366007948,0.5186868686868686,0.8561159420289856,0.0711139366007948,0.5186868686868686,0.8561159420289856,0.1173767421151611,0.1173767421151611,0.3558,0.6443,regulativ,2.5683478260869568,0.0458743436482071,0.62,false,true,0.8684709001618094,inphase,0,0.10193828488281452,0.06176038453374211,1.650544854155201,0.8684709001618094,0.0816549022733955,0.0816549022733955,0.8684709001618094,1.43345017524561,0.08382298389014003,true
SYN-01734,synthetic_grid,1734,0.12014129220953401,0.8561159420289856,0.8561159420289856,0.591919191919192,0.5333333333333333,0.07111393660079489,0.11415332779571076,0.1141533277957107,0.3417,0.6584,regulativ,2.5683478260869568,0.14786860480006814,0.62,false,true,0.0711139366007948,0.5333333333333333,0.8561159420289856,0.0711139366007948,0.5333333333333333,0.8561159420289856,0.1141533277957106,0.1141533277957106,0.3417,0.6584,regulativ,2.5683478260869568,0.0454859050898218,0.62,false,true,0.8611171691298103,inphase,0,0.0982993904781896,0.061237431771353226,1.605217391304348,0.8611171691298103,0.0786555894319981,0.0786555894319981,0.8611171691298103,1.382280255837939,0.08083075199799628,true
